id_hd;REGION;s1a1;s1a2;s1a3;s1a4;s1a5;s1a6;s2a1;s2a2;s2a3;s2a4;s2a5;s2a6;MEMBERS;Weight
2684;3;0;2;1;1;0;0;0;0;1;0;0;0;5;364.7146945
2685;2;0;1;0;1;0;0;1;1;1;0;0;0;5;364.7146945
2686;6;0;0;0;1;0;0;0;0;0;1;0;0;2;346.7000684
2687;4;0;0;1;0;0;0;1;1;1;0;0;0;4;339.8685987
2688;1;0;1;1;1;0;0;0;0;0;1;0;0;4;339.8685987
2689;8;0;0;0;0;0;0;0;1;0;0;1;0;2;346.7000684
2690;8;0;1;1;0;0;0;1;0;1;0;0;0;4;339.8685987
2691;8;2;0;1;0;0;0;0;1;1;0;0;0;5;364.7146945
2692;3;0;0;1;0;0;0;0;1;1;0;0;0;3;340.2590152
2693;8;0;0;0;0;1;0;0;0;0;0;1;1;3;340.2590152
2694;5;0;0;1;0;1;0;0;0;1;0;1;0;4;339.8685987
2695;8;0;0;1;1;0;0;0;1;0;1;0;0;4;339.8685987
2696;8;0;0;0;1;0;1;0;0;2;0;0;1;5;364.7146945
2697;4;0;0;0;0;0;0;0;0;0;0;1;0;1;383.0841258
2698;6;0;0;0;0;0;0;0;0;1;0;0;0;1;383.0841258
2699;3;2;0;1;0;0;0;0;1;0;0;0;0;4;339.8685987
2700;1;0;0;1;0;0;0;1;0;1;0;0;0;3;340.2590152
2701;3;0;1;0;0;0;0;0;0;1;0;0;0;2;346.7000684
2702;3;0;0;1;0;0;0;1;0;1;0;0;0;3;340.2590152
2703;6;0;0;0;0;0;1;0;0;0;0;0;1;2;346.7000684
2704;2;0;0;0;0;0;1;0;0;0;0;1;0;2;346.7000684
2705;7;0;0;0;1;0;0;0;0;0;0;0;0;1;383.0841258
2706;7;0;1;0;1;0;1;0;0;1;0;0;1;5;364.7146945
2707;4;0;0;0;0;0;0;0;0;0;0;1;0;1;383.0841258
2708;5;0;0;1;0;0;0;0;1;1;0;0;0;3;340.2590152
2709;6;0;1;1;0;0;0;0;1;1;0;0;0;4;339.8685987
2710;4;0;0;0;1;0;1;0;0;0;0;0;1;3;340.2590152
2711;7;0;1;0;1;0;0;0;1;1;0;0;0;4;339.8685987
2712;8;0;0;1;0;0;0;0;0;0;0;0;1;2;346.7000684
2713;5;0;0;0;0;0;0;0;0;0;0;1;0;1;383.0841258
2714;6;1;0;0;0;0;0;0;0;1;0;0;0;2;346.7000684
2715;6;0;0;0;0;0;0;0;0;0;0;1;0;1;383.0841258
2716;3;0;0;0;1;0;0;0;0;0;1;0;0;2;346.7000684
2717;8;1;1;0;0;0;0;0;1;0;0;0;0;3;340.2590152
2718;2;0;0;1;0;0;0;0;0;0;0;0;0;1;383.0841258
2719;6;0;1;0;0;0;0;1;0;1;0;0;0;3;340.2590152
2720;1;0;0;0;0;0;0;0;0;1;1;0;0;2;346.7000684
2721;5;1;0;1;0;0;0;1;0;1;0;0;0;4;339.8685987
2722;7;0;1;0;1;0;0;0;1;0;1;0;0;4;339.8685987
2723;7;0;0;0;0;1;0;0;0;0;0;1;0;2;346.7000684
2724;1;0;0;0;0;0;1;0;0;0;0;0;1;2;346.7000684
2725;5;0;0;0;0;0;1;0;0;0;0;0;1;2;346.7000684
2726;1;0;0;1;0;1;0;0;0;0;1;0;0;3;340.2590152
2727;8;0;1;0;1;0;0;0;0;0;0;1;0;3;340.2590152
2728;8;1;0;1;0;0;0;1;0;1;0;0;0;4;339.8685987
2729;6;2;0;1;0;0;0;0;0;1;0;0;0;4;339.8685987
2730;5;0;0;1;0;1;0;0;0;1;0;1;0;4;339.8685987
2731;8;1;1;0;1;0;0;0;0;1;0;0;0;4;339.8685987
2732;6;2;0;1;0;0;0;0;0;1;0;0;0;4;339.8685987
2733;5;1;0;1;0;0;0;1;0;1;0;0;0;4;339.8685987
2734;2;0;0;1;0;0;0;1;1;1;0;0;0;4;339.8685987
2735;2;1;0;1;0;0;0;0;0;1;0;0;0;3;340.2590152
2736;6;0;1;0;1;0;0;0;0;1;0;0;0;3;340.2590152
2737;4;0;0;0;0;1;0;0;0;0;1;0;0;2;346.7000684
2738;8;0;1;0;0;0;0;0;1;0;0;0;0;2;346.7000684
2739;8;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2740;6;0;1;0;0;0;0;0;0;1;0;0;0;2;346.7000684
2741;6;0;1;0;0;0;0;0;0;0;1;0;0;2;346.7000684
2742;7;1;0;1;0;0;0;0;0;1;0;0;0;3;340.2590152
2743;6;0;0;1;0;0;0;0;1;1;0;0;0;3;340.2590152
2744;4;0;2;1;0;0;0;0;0;1;0;0;0;4;339.8685987
2745;8;1;0;1;0;0;0;0;0;1;0;0;0;3;340.2590152
2746;5;0;1;0;0;0;0;0;1;1;0;0;0;3;340.2590152
2747;8;0;0;0;0;0;1;0;0;0;0;0;1;2;346.7000684
2748;5;0;1;0;0;0;0;0;0;1;0;0;0;2;346.7000684
2749;8;0;0;0;0;0;0;0;1;1;0;0;0;2;346.7000684
2750;5;0;0;1;0;0;0;1;1;1;0;0;0;4;339.8685987
2751;8;2;0;0;1;0;0;0;1;1;0;0;0;5;364.7146945
2752;7;0;0;0;0;0;0;0;0;0;1;0;1;2;346.7000684
2753;3;0;1;1;0;0;0;0;2;1;0;0;0;5;364.7146945
2754;6;0;1;1;0;0;0;0;1;0;1;0;0;4;339.8685987
2755;7;0;0;1;0;0;0;0;2;1;0;0;0;4;339.8685987
2756;8;0;1;1;0;0;0;1;0;1;0;0;0;4;339.8685987
2757;2;0;1;1;0;0;1;0;0;1;0;1;0;5;364.7146945
2758;5;0;2;0;1;0;0;0;0;0;1;0;0;4;339.8685987
2759;8;1;1;1;0;0;0;0;1;1;0;0;0;5;364.7146945
2760;3;0;1;0;1;0;0;0;0;1;0;0;0;3;340.2590152
2761;6;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2762;8;0;0;0;0;0;0;0;1;0;0;1;0;2;346.7000684
2763;1;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2764;4;0;0;0;0;1;0;0;0;0;0;1;0;2;346.7000684
2765;5;0;2;0;0;1;0;0;0;0;0;1;0;4;339.8685987
2766;4;0;0;0;0;0;0;0;0;1;0;0;0;1;383.0841258
2767;4;0;0;0;0;0;0;0;0;0;1;0;0;1;383.0841258
2768;5;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2769;1;0;0;0;0;0;0;1;0;0;1;0;0;2;346.7000684
2770;2;0;0;0;0;0;0;0;1;1;0;0;0;2;346.7000684
2771;2;0;1;0;0;0;1;0;1;0;1;0;0;4;339.8685987
2772;2;0;0;1;0;0;0;0;0;1;0;0;0;2;346.7000684
2773;6;0;2;0;1;0;0;0;0;1;1;0;0;5;364.7146945
2774;4;0;2;0;1;0;0;0;0;0;1;0;1;5;364.7146945
2775;4;1;0;0;0;0;0;0;1;1;0;0;0;3;340.2590152
2776;3;0;1;0;0;0;0;0;3;0;1;0;0;5;364.7146945
2777;8;0;2;0;0;0;0;0;0;0;1;0;0;3;340.2590152
2778;6;0;1;0;1;0;0;0;0;0;0;0;0;2;346.7000684
2779;3;0;1;0;0;0;0;0;1;0;0;0;0;2;346.7000684
2780;4;0;1;0;0;0;0;0;2;1;0;0;0;4;339.8685987
2781;1;2;0;0;1;0;0;0;1;1;0;0;0;5;364.7146945
2782;1;0;0;1;0;0;1;0;1;1;0;0;1;5;364.7146945
2783;2;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2784;1;0;0;0;0;0;1;0;0;0;0;0;1;2;346.7000684
2785;5;0;0;0;1;0;0;0;0;0;0;0;0;1;383.0841258
2786;3;0;0;1;0;0;0;0;1;0;1;0;0;3;340.2590152
2787;3;0;0;0;1;0;0;0;0;0;1;0;0;2;346.7000684
2788;4;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2789;6;0;0;0;0;0;0;0;0;0;1;0;0;1;383.0841258
2790;7;0;0;1;1;0;0;0;1;0;1;0;0;4;339.8685987
2791;8;0;2;0;1;0;0;0;0;0;1;0;0;4;339.8685987
2792;1;0;0;0;0;1;0;0;0;1;0;0;0;2;346.7000684
2793;2;0;1;0;1;0;0;0;2;0;1;0;0;5;364.7146945
2794;8;0;0;0;0;0;1;0;0;0;0;0;0;1;383.0841258
2795;1;0;1;0;0;0;0;0;0;0;1;0;0;2;346.7000684
2796;3;0;0;1;0;0;0;1;1;1;0;0;0;4;339.8685987
2797;8;1;0;1;0;0;0;0;0;1;0;0;0;3;340.2590152
2798;7;0;0;2;0;0;0;0;0;1;0;1;0;4;339.8685987
2799;4;0;0;0;1;0;0;0;0;0;0;0;0;1;383.0841258
2800;7;0;2;0;1;0;0;0;0;1;0;0;0;4;339.8685987
2801;2;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2802;4;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2803;8;1;0;0;0;1;0;0;0;2;1;0;0;5;364.7146945
2804;5;0;0;0;0;0;0;0;0;1;0;0;1;2;346.7000684
2805;2;0;0;1;0;0;1;1;0;1;0;0;1;5;364.7146945
2806;5;0;0;0;0;0;0;0;0;0;0;1;0;1;383.0841258
2807;3;0;0;1;0;0;0;0;0;1;0;0;1;3;340.2590152
2808;2;1;0;0;1;0;0;0;0;1;1;0;0;4;339.8685987
2809;4;0;0;0;0;1;0;0;0;0;0;1;0;2;346.7000684
2810;1;0;0;0;0;0;1;0;0;0;0;0;1;2;346.7000684
2811;7;0;0;1;0;1;0;0;0;0;0;1;0;3;340.2590152
2812;4;0;0;0;0;0;1;0;0;0;0;0;0;1;383.0841258
2813;1;1;0;1;0;0;0;0;0;1;0;0;0;3;340.2590152
2814;2;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2815;8;0;1;1;0;0;0;1;0;1;0;0;0;4;339.8685987
2816;6;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2817;2;1;0;1;0;0;0;1;0;1;0;0;0;4;339.8685987
2818;4;0;0;0;0;1;0;0;0;0;0;1;0;2;346.7000684
2819;3;0;0;0;0;0;0;0;0;1;0;1;0;2;346.7000684
2820;8;0;1;1;0;0;0;0;0;1;0;0;0;3;340.2590152
2821;8;0;0;0;1;0;0;0;0;0;1;0;0;2;346.7000684
2822;5;1;0;1;0;0;0;0;0;1;0;0;0;3;340.2590152
2823;1;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2824;7;0;1;0;1;0;0;0;1;0;1;0;0;4;339.8685987
2825;4;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2826;8;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2827;2;0;1;0;0;0;0;0;0;1;0;0;0;2;346.7000684
2828;3;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2829;6;0;1;0;1;0;0;0;2;0;1;0;0;5;364.7146945
2830;3;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2831;2;0;1;0;1;0;0;0;1;0;1;0;0;4;339.8685987
2832;2;0;0;1;0;0;1;0;0;0;0;0;1;3;340.2590152
2833;7;0;2;0;0;1;0;0;1;0;1;0;0;5;364.7146945
2834;4;0;0;0;1;0;0;0;0;0;0;0;1;2;346.7000684
2835;2;0;0;0;0;1;0;0;0;0;0;1;1;3;340.2590152
2836;6;0;0;0;0;1;0;0;0;0;1;0;0;2;346.7000684
2837;5;0;0;1;0;0;0;0;0;0;0;0;1;2;346.7000684
2838;5;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2839;4;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2840;7;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2841;1;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2842;5;0;0;0;0;1;0;0;0;0;0;1;0;2;346.7000684
2843;2;0;0;0;0;0;1;0;0;0;0;1;0;2;346.7000684
2844;2;0;0;0;0;0;0;0;1;0;1;0;0;2;346.7000684
2845;7;0;1;0;0;1;0;0;0;0;0;1;0;3;340.2590152
2846;4;0;1;0;1;0;0;0;0;0;1;0;0;3;340.2590152
2847;3;0;1;1;0;1;0;0;0;0;0;1;0;4;339.8685987
2848;1;0;1;1;0;0;0;0;1;0;1;0;0;4;339.8685987
2849;6;0;1;0;1;0;0;0;1;0;1;0;0;4;339.8685987
2850;7;0;0;1;0;0;0;0;0;0;0;0;0;1;383.0841258
2851;8;1;0;0;0;0;0;0;0;0;1;0;0;2;346.7000684
2852;8;0;0;1;0;1;0;0;0;0;1;0;0;3;340.2590152
2853;6;0;1;1;0;0;0;1;0;1;0;0;0;4;339.8685987
2854;7;0;0;0;1;0;0;0;0;0;0;0;0;1;383.0841258
2855;1;0;0;0;1;0;0;0;0;0;1;0;0;2;346.7000684
2856;4;0;0;0;1;0;0;0;0;0;1;0;0;2;346.7000684
2857;5;0;0;0;1;0;0;0;3;0;1;0;0;5;364.7146945
2858;3;0;2;0;0;0;1;0;0;0;1;1;0;5;364.7146945
2859;2;0;0;0;0;1;0;0;0;0;0;1;0;2;346.7000684
2860;7;0;0;0;0;0;0;0;0;1;0;0;0;1;383.0841258
2861;7;0;0;0;1;0;0;0;1;1;1;0;0;4;339.8685987
2862;3;0;0;1;0;0;0;0;0;0;0;0;0;1;383.0841258
2863;7;0;1;0;0;0;0;0;0;1;0;0;0;2;346.7000684
2864;8;0;2;1;0;0;0;0;0;1;0;0;0;4;339.8685987
2865;4;0;0;0;1;0;0;0;1;0;1;0;0;3;340.2590152
2866;4;0;0;2;1;0;0;0;0;1;1;0;0;5;364.7146945
2867;8;0;0;0;0;1;0;0;0;0;1;0;1;3;340.2590152
2868;1;0;0;0;0;1;0;0;0;0;0;1;0;2;346.7000684
2869;1;0;1;0;0;0;0;0;0;0;0;1;0;2;346.7000684
2870;3;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2871;6;0;1;0;1;0;0;1;0;0;1;0;1;5;364.7146945
2872;2;0;0;1;1;0;0;0;0;0;1;0;0;3;340.2590152
2873;2;0;1;0;1;0;0;0;0;1;1;0;0;4;339.8685987
2874;5;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2875;8;0;0;0;0;0;1;0;0;1;0;1;0;3;340.2590152
2876;3;0;1;0;0;0;0;0;1;1;0;0;0;3;340.2590152
2877;4;0;3;1;0;0;0;0;0;0;1;0;0;5;364.7146945
2878;3;0;1;0;0;0;0;0;0;0;0;0;0;1;383.0841258
2879;6;0;1;0;0;0;0;0;0;0;0;1;0;2;346.7000684
2880;3;0;2;0;1;0;0;0;0;1;1;0;0;5;364.7146945
2881;5;0;0;0;0;1;1;0;0;0;0;0;0;2;346.7000684
2882;3;0;0;1;0;0;0;1;1;0;0;0;0;3;340.2590152
2883;7;1;0;1;0;0;0;0;0;1;0;0;1;4;339.8685987
2884;4;1;0;0;1;0;0;1;1;1;0;0;0;5;364.7146945
2885;8;1;0;1;0;0;0;2;0;1;0;0;0;5;364.7146945
2886;8;0;0;0;0;0;1;0;0;0;0;1;0;2;346.7000684
2887;8;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2888;6;0;2;0;1;0;0;0;1;1;0;0;0;5;364.7146945
2889;2;0;2;0;0;1;0;0;0;0;0;1;0;4;339.8685987
2890;8;0;0;0;0;1;0;0;1;1;1;0;0;4;339.8685987
2891;8;0;1;0;1;0;0;0;1;1;0;0;0;4;339.8685987
2892;3;0;0;1;0;0;0;0;1;0;1;0;0;3;340.2590152
2893;3;0;1;0;1;0;0;0;0;0;1;0;0;3;340.2590152
2894;4;0;0;0;0;1;0;0;0;0;0;1;0;2;346.7000684
2895;4;0;0;0;0;1;0;0;0;0;0;1;0;2;346.7000684
2896;8;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2897;3;0;0;0;0;0;0;0;0;0;0;1;0;1;383.0841258
2898;5;0;0;0;0;1;0;0;0;0;0;0;0;1;383.0841258
2899;5;0;1;0;1;0;0;0;0;0;1;0;0;3;340.2590152
2900;5;0;0;0;0;0;0;0;0;0;0;1;0;1;383.0841258
2901;4;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2902;8;0;0;0;0;1;0;0;0;0;0;1;0;2;346.7000684
2903;7;0;0;0;0;1;0;0;0;0;0;1;0;2;346.7000684
2904;6;0;0;0;1;0;0;0;1;0;1;0;0;3;340.2590152
2905;6;0;1;1;0;0;0;0;1;1;0;0;0;4;339.8685987
2906;3;1;0;1;0;0;0;1;0;1;0;0;0;4;339.8685987
2907;7;0;0;1;0;0;0;0;0;0;0;0;0;1;383.0841258
2908;3;0;0;0;0;1;0;0;0;0;0;1;0;2;346.7000684
2909;3;0;0;0;0;0;1;0;0;0;0;0;0;1;383.0841258
2910;3;0;0;0;0;0;0;0;0;0;0;0;1;1;383.0841258
2911;1;0;0;0;0;1;0;0;0;0;0;1;0;2;346.7000684
2912;3;0;0;0;0;0;1;0;0;0;0;1;0;2;346.7000684
2913;7;0;0;0;0;1;0;0;0;0;0;0;1;2;346.7000684
2914;2;0;0;0;0;0;0;0;0;0;1;0;0;1;383.0841258
2915;3;0;0;1;0;0;0;1;0;1;0;0;0;3;340.2590152
2916;8;0;0;1;0;0;1;0;0;0;0;1;0;3;340.2590152
2917;8;0;1;0;1;0;0;0;1;0;1;0;0;4;339.8685987
2918;4;0;1;1;0;0;0;0;1;1;0;0;0;4;339.8685987
2919;6;0;0;0;1;0;0;0;1;1;0;0;0;3;340.2590152
2920;7;0;1;0;1;0;0;0;0;0;1;0;0;3;340.2590152
2921;6;0;1;0;1;0;0;1;0;1;0;0;0;4;339.8685987
2922;5;0;0;0;1;0;0;1;1;1;0;0;0;4;339.8685987
2923;2;0;0;1;1;0;0;1;0;0;1;0;0;4;339.8685987
2924;7;0;0;0;0;0;0;0;1;1;0;0;0;2;346.7000684
2925;2;0;2;0;0;0;0;0;0;0;1;0;0;3;340.2590152
2926;5;0;0;0;0;1;0;0;0;0;0;1;0;2;346.7000684
2927;5;0;0;0;1;0;0;0;2;0;1;0;0;4;339.8685987
2928;8;0;0;0;0;0;0;0;0;0;0;1;0;1;383.0841258
2929;1;0;0;0;0;0;0;0;0;0;0;1;0;1;383.0841258
2930;6;0;0;0;0;1;0;0;0;0;1;0;0;2;346.7000684
2931;4;0;0;0;0;1;0;0;0;0;0;1;0;2;346.7000684
2932;4;0;0;1;0;0;0;0;0;1;0;0;0;2;346.7000684
2933;6;0;0;1;0;0;0;1;1;1;0;0;0;4;339.8685987
2934;7;0;1;0;1;0;0;0;1;1;0;0;0;4;339.8685987
2935;7;0;0;0;0;0;0;0;0;1;0;0;0;1;383.0841258
2936;4;0;0;0;0;0;0;0;0;0;0;1;0;1;383.0841258
2937;6;0;0;0;0;0;0;0;1;1;0;0;0;2;346.7000684
2938;5;0;0;0;1;0;0;0;1;1;0;0;0;3;340.2590152
2939;6;0;1;0;1;0;0;0;1;1;0;0;0;4;339.8685987
2940;6;1;0;1;1;0;0;0;0;1;1;0;0;5;364.7146945
2941;6;0;3;0;1;0;0;0;0;0;1;0;0;5;364.7146945
2942;1;0;1;2;1;0;0;0;0;0;0;1;0;5;364.7146945
2943;8;1;0;1;0;0;0;1;0;1;0;0;0;4;339.8685987
2944;8;0;2;1;0;0;0;0;0;1;0;0;0;4;339.8685987
2945;7;2;0;1;0;0;0;0;0;1;0;0;0;4;339.8685987
2946;8;0;0;1;0;0;0;2;0;1;0;0;0;4;339.8685987
2947;8;1;0;1;0;0;0;0;0;1;0;0;0;3;340.2590152
2948;7;0;0;1;0;0;0;0;0;1;0;0;0;2;346.7000684
2949;5;0;0;1;0;0;0;1;0;1;0;0;0;3;340.2590152
2950;7;1;0;1;0;0;0;0;0;1;1;0;0;4;339.8685987
2951;7;0;0;0;0;0;0;0;0;1;0;0;0;1;383.0841258
2952;3;0;0;1;0;0;0;1;0;1;0;0;0;3;340.2590152
2953;4;0;0;0;0;0;0;0;0;1;0;0;0;1;383.0841258
2954;3;0;0;0;0;0;0;0;0;0;1;0;0;1;383.0841258
2955;1;1;0;1;0;0;0;2;0;1;0;0;0;5;364.7146945
2956;2;0;0;1;0;0;0;1;0;1;0;0;0;3;340.2590152
2957;6;0;0;0;1;0;0;0;1;0;1;0;0;3;340.2590152
2958;4;0;0;1;1;0;0;0;0;1;1;0;0;4;339.8685987
2959;5;0;0;0;0;0;0;0;0;0;1;0;0;1;383.0841258
2960;5;0;0;0;1;0;0;0;0;0;1;0;0;2;346.7000684
2961;3;0;1;0;1;0;0;0;0;0;1;0;0;3;340.2590152
2962;4;0;0;0;0;0;0;0;0;0;0;1;0;1;383.0841258
2963;2;0;0;0;0;1;0;0;0;1;1;0;0;3;340.2590152
2964;5;0;1;0;1;0;0;0;0;0;1;0;0;3;340.2590152
2965;8;0;0;0;1;0;0;0;2;1;0;0;0;4;339.8685987
2966;6;2;1;1;0;0;0;0;0;1;0;0;0;5;364.7146945
2967;3;0;0;0;0;0;0;0;0;0;0;0;1;1;379.0724916
2968;2;0;0;1;0;0;0;0;0;1;0;0;0;2;383.5122222
2969;1;0;1;0;0;1;0;0;0;0;0;1;0;3;352.0500634
2970;6;0;0;1;0;0;0;0;2;1;0;0;0;4;356.7585384
2971;6;0;0;0;0;0;1;0;0;0;0;0;0;1;379.0724916
2972;7;0;0;0;1;0;0;0;1;0;0;0;0;2;383.5122222
2973;3;0;0;1;0;0;0;0;1;0;1;0;1;4;356.7585384
2974;8;2;2;0;0;0;0;0;0;0;1;0;0;5;288.0592307
2975;7;0;0;0;1;0;0;1;1;1;0;0;0;4;356.7585384
2976;3;0;2;0;1;0;0;0;0;0;1;0;0;4;356.7585384
2977;7;1;0;1;0;0;0;0;0;1;0;0;0;3;352.0500634
2978;8;0;0;0;0;0;0;0;0;0;0;0;1;1;379.0724916
2979;2;0;1;0;1;0;0;0;1;0;1;0;0;4;356.7585384
2980;4;0;0;0;0;0;1;0;0;0;0;0;0;1;379.0724916
2981;1;0;0;0;0;1;0;0;0;0;0;1;0;2;383.5122222
2982;3;0;1;0;0;0;0;0;1;0;1;0;0;3;352.0500634
2983;8;0;0;0;0;0;0;0;0;0;0;0;1;1;379.0724916
2984;2;0;0;0;1;0;0;0;0;0;0;0;1;2;383.5122222
2985;6;0;0;1;0;0;0;0;0;0;0;1;0;2;383.5122222
2986;2;0;0;0;0;0;1;0;0;0;0;0;1;2;383.5122222
2987;5;0;0;1;1;0;0;0;0;0;1;0;0;3;352.0500634
2988;8;0;0;0;0;1;0;1;0;2;1;0;0;5;288.0592307
2989;2;1;0;1;0;1;0;0;0;1;0;1;0;5;288.0592307
2990;5;0;0;0;0;0;0;0;0;0;0;0;1;1;379.0724916
2991;8;0;0;0;0;1;0;0;0;0;0;1;0;2;383.5122222
2992;8;0;0;0;1;0;0;0;1;1;0;0;0;3;352.0500634
2993;5;0;1;0;1;0;0;0;1;0;1;0;0;4;356.7585384
2994;8;0;0;0;0;0;1;0;0;0;0;0;1;2;383.5122222
2995;1;0;0;0;1;0;0;0;0;0;0;1;0;2;383.5122222
2996;5;0;0;0;0;0;0;0;0;0;0;0;1;1;379.0724916
2997;3;0;0;0;0;0;1;0;0;0;0;0;0;1;379.0724916
2998;4;1;0;0;0;0;0;0;0;0;1;0;1;3;352.0500634
2999;6;0;0;0;1;0;0;0;1;0;1;0;1;4;356.7585384
3000;2;0;0;1;0;0;0;0;0;0;1;0;0;2;383.5122222
3001;5;1;0;1;0;0;0;0;0;1;0;0;0;3;352.0500634
3002;5;0;0;0;0;0;0;0;0;0;0;0;1;1;379.0724916
3003;8;0;0;0;0;1;0;0;0;0;0;0;0;1;379.0724916
3004;5;0;0;0;0;1;0;0;0;0;0;1;0;2;383.5122222
3005;2;0;0;1;0;0;0;2;0;1;0;0;0;4;356.7585384
3006;4;0;0;0;0;0;0;0;0;1;0;1;0;2;383.5122222
3007;8;0;1;0;1;0;0;0;0;0;1;0;0;3;352.0500634
3008;1;0;0;0;1;0;0;0;2;1;0;0;0;4;356.7585384
3009;8;1;0;1;0;0;0;0;0;1;0;0;0;3;352.0500634
3010;8;0;1;0;1;0;0;0;1;1;0;0;0;4;356.7585384
3011;1;0;2;0;0;0;0;0;0;0;1;0;1;4;356.7585384
3012;2;0;0;0;0;0;0;0;0;0;0;1;0;1;379.0724916
3013;3;0;0;0;0;0;0;0;0;0;0;0;1;1;379.0724916
3014;5;0;0;0;0;0;1;0;0;0;0;0;1;2;383.5122222
3015;2;0;0;0;0;0;1;0;0;0;0;0;0;1;379.0724916
3016;5;0;0;1;0;1;0;0;0;0;0;1;0;3;352.0500634
3017;7;0;0;0;0;1;0;0;0;0;0;1;0;2;383.5122222
3018;5;0;1;1;0;1;0;0;0;0;1;0;0;4;356.7585384
3019;6;0;0;1;0;0;0;1;0;1;0;0;0;3;352.0500634
3020;5;1;0;0;1;0;0;0;1;0;1;0;0;4;356.7585384
3021;5;0;0;1;0;0;0;0;2;1;0;0;1;5;288.0592307
3022;7;0;0;0;0;0;0;0;0;0;0;1;0;1;379.0724916
3023;4;0;0;0;0;1;0;0;0;0;1;0;0;2;383.5122222
3024;7;0;1;0;0;0;1;0;0;0;0;1;0;3;352.0500634
3025;2;0;0;1;0;0;0;1;0;1;0;0;0;3;352.0500634
3026;8;0;0;0;0;0;0;0;0;0;0;0;1;1;379.0724916
3027;7;0;0;0;0;1;0;0;0;0;0;1;0;2;383.5122222
3028;3;0;0;0;0;1;0;0;0;1;1;0;0;3;352.0500634
3029;4;0;1;0;1;0;0;0;0;1;1;0;0;4;356.7585384
3030;4;0;0;1;0;0;0;0;0;0;0;0;0;1;379.0724916
3031;7;0;1;0;0;0;0;0;1;0;0;0;0;2;383.5122222
3032;4;0;1;0;0;1;0;0;0;0;1;0;0;3;352.0500634
3033;3;0;0;1;0;0;0;2;0;1;0;0;0;4;356.7585384
3034;6;0;1;1;1;0;0;0;0;0;1;0;0;4;356.7585384
3035;5;0;0;0;0;0;1;0;0;0;0;0;1;2;383.5122222
3036;8;0;1;0;1;0;0;0;0;1;1;0;0;4;356.7585384
3037;5;0;0;0;0;0;0;0;0;0;0;0;1;1;379.0724916
3038;2;0;1;0;1;0;0;0;0;0;1;0;0;3;352.0500634
3039;5;1;0;1;0;0;0;0;0;1;0;0;0;3;352.0500634
3040;5;0;1;0;1;0;0;0;0;0;0;1;1;4;356.7585384
3041;6;0;0;0;0;0;0;0;0;0;0;0;1;1;379.0724916
3042;3;0;0;0;0;1;0;0;0;0;0;1;0;2;383.5122222
3043;1;0;0;0;0;0;0;0;0;0;0;1;0;1;379.0724916
3044;6;0;0;0;0;0;0;0;0;0;0;0;1;1;379.0724916
3045;4;0;0;0;0;1;0;0;0;0;1;0;0;2;383.5122222
3046;7;0;0;0;0;1;0;0;0;1;0;0;0;2;383.5122222
3047;6;0;1;0;1;0;0;0;0;0;1;0;1;4;356.7585384
3048;3;0;0;0;0;0;0;0;0;0;0;0;1;1;379.0724916
3049;1;0;0;0;0;0;0;0;0;0;0;1;0;1;379.0724916
3050;8;0;0;0;0;0;1;0;0;0;0;1;0;2;383.5122222
3051;1;0;0;1;0;0;1;0;0;0;0;1;0;3;352.0500634
3052;4;0;0;0;1;0;0;0;2;1;0;0;0;4;356.7585384
3053;7;1;1;0;1;0;0;0;0;1;0;0;0;4;356.7585384
3054;3;0;0;1;0;1;0;0;1;1;0;1;0;5;288.0592307
3055;6;1;0;0;0;0;0;0;0;1;0;0;0;2;383.5122222
3056;7;0;0;0;0;1;0;0;0;0;0;1;1;3;352.0500634
3057;3;0;0;0;0;0;0;0;0;0;0;0;1;1;379.0724916
3058;6;1;0;1;0;0;0;0;1;1;0;0;0;4;356.7585384
3059;8;0;0;0;0;0;1;0;0;0;0;0;1;2;383.5122222
