id_hd;REGION;s1a1;s1a2;s1a3;s1a4;s1a5;s1a6;s2a1;s2a2;s2a3;s2a4;s2a5;s2a6;MEMBERS;Weight
390;5;0;0;0;0;0;0;0;0;0;1;0;0;1;401.2646889
391;2;0;0;0;1;0;0;0;2;1;0;0;0;4;351.883708
392;1;1;0;1;0;0;0;1;0;1;0;0;0;4;351.883708
393;6;0;0;0;0;0;1;0;0;0;0;1;0;2;372.338391
394;4;0;0;1;0;1;0;0;0;0;0;1;0;3;378.2551652
395;6;0;0;1;0;1;0;0;0;0;0;1;0;3;378.2551652
396;2;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
397;4;0;0;0;0;0;1;0;0;1;0;0;1;3;378.2551652
398;4;0;1;1;0;0;0;1;0;1;0;0;0;4;351.883708
399;6;0;0;0;0;0;1;0;0;0;0;1;0;2;372.338391
400;6;0;0;1;1;0;0;0;1;0;1;0;0;4;351.883708
401;4;0;0;0;0;0;1;0;0;0;0;0;0;1;401.2646889
402;5;1;0;1;0;0;0;0;0;1;0;0;0;3;378.2551652
403;3;0;0;0;0;1;0;0;0;0;1;0;0;2;372.338391
404;5;0;0;1;0;1;0;0;0;0;0;1;0;3;378.2551652
405;3;0;0;1;0;0;0;0;0;0;0;0;0;1;401.2646889
406;2;0;0;1;0;0;0;1;0;1;0;0;0;3;378.2551652
407;3;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
408;2;0;0;1;0;0;0;0;1;1;0;0;0;3;378.2551652
409;1;0;0;0;0;0;1;0;0;0;0;1;0;2;372.338391
410;1;0;0;0;0;0;1;0;0;0;0;1;0;2;372.338391
411;1;0;0;0;0;1;0;0;0;1;0;1;0;3;378.2551652
412;2;0;0;0;1;0;0;0;2;0;1;0;0;4;351.883708
413;1;0;1;0;1;0;0;0;0;0;1;0;0;3;378.2551652
414;1;0;1;0;1;0;0;0;0;1;1;0;0;4;351.883708
415;3;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
416;4;1;0;0;1;0;0;0;1;1;0;0;0;4;351.883708
417;6;0;0;1;0;0;1;0;0;0;0;0;1;3;378.2551652
418;6;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
419;6;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
420;3;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
421;2;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
422;6;0;0;1;0;0;0;0;0;1;0;0;1;3;378.2551652
423;2;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
424;6;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
425;5;0;0;0;0;0;1;0;0;0;1;0;1;3;378.2551652
426;4;0;0;0;0;0;0;0;0;1;0;0;1;2;372.338391
427;3;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
428;5;0;0;0;0;0;1;0;1;0;1;0;1;4;351.883708
429;6;0;0;1;0;0;0;0;0;1;0;0;1;3;378.2551652
430;4;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
431;4;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
432;1;1;0;1;0;0;0;0;1;1;0;0;0;4;351.883708
433;4;0;0;1;0;0;0;1;1;1;0;0;0;4;351.883708
434;6;0;2;0;0;0;0;0;0;0;1;0;0;3;378.2551652
435;4;0;0;1;0;0;0;0;1;1;0;0;0;3;378.2551652
436;1;0;2;1;0;0;0;0;0;1;0;0;0;4;351.883708
437;2;0;0;2;1;0;0;0;0;0;1;0;0;4;351.883708
438;5;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
439;5;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
440;1;0;1;1;0;0;0;0;1;1;0;0;0;4;351.883708
441;1;0;0;1;0;0;0;0;0;1;0;0;0;2;372.338391
442;1;0;0;0;0;1;0;0;0;1;0;1;0;3;378.2551652
443;2;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
444;6;0;0;1;0;0;0;2;0;1;0;0;0;4;351.883708
445;5;1;0;1;0;0;0;0;0;2;0;1;0;5;350.1593899
446;1;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
447;5;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
448;6;0;0;0;0;0;0;0;2;1;0;0;0;3;378.2551652
449;5;0;1;0;1;0;0;0;1;0;1;0;0;4;351.883708
450;1;0;0;0;0;0;0;0;0;0;1;0;0;1;401.2646889
451;4;0;1;0;0;1;0;0;1;0;1;0;0;4;351.883708
452;1;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
453;1;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
454;4;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
455;4;0;1;2;0;1;0;0;0;0;0;1;0;5;350.1593899
456;1;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
457;6;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
458;6;0;0;0;0;1;0;0;0;0;0;0;1;2;372.338391
459;5;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
460;3;0;0;0;1;0;1;0;0;0;0;0;1;3;378.2551652
461;6;0;0;1;0;1;0;0;0;1;0;1;0;4;351.883708
462;4;0;0;0;0;1;0;0;0;0;1;0;0;2;372.338391
463;2;0;0;1;0;0;0;0;0;1;0;0;0;2;372.338391
464;3;0;0;1;0;0;0;0;1;0;0;0;0;2;372.338391
465;1;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
466;4;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
467;5;1;1;1;1;0;0;0;0;0;1;0;0;5;350.1593899
468;4;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
469;3;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
470;1;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
471;5;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
472;6;2;0;1;0;0;0;0;0;1;0;0;0;4;351.883708
473;4;0;0;0;0;1;0;0;0;1;0;1;0;3;378.2551652
474;4;0;0;0;1;0;0;0;2;0;1;0;0;4;351.883708
475;1;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
476;5;0;0;0;0;0;0;0;0;1;0;1;0;2;372.338391
477;1;0;0;0;1;0;0;0;1;1;1;0;0;4;351.883708
478;5;0;1;2;1;0;0;0;0;0;1;0;0;5;350.1593899
479;6;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
480;6;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
481;6;0;0;1;0;0;1;0;0;0;0;1;0;3;378.2551652
482;4;0;1;0;1;0;0;0;1;0;1;0;0;4;351.883708
483;1;0;0;0;1;0;1;0;0;0;1;0;0;3;378.2551652
484;5;0;0;0;1;0;1;0;0;0;0;0;1;3;378.2551652
485;5;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
486;6;0;2;0;1;0;0;0;1;0;1;0;0;5;350.1593899
487;2;0;1;1;0;0;0;1;0;1;0;0;0;4;351.883708
488;6;0;1;0;1;0;0;0;0;0;1;0;0;3;378.2551652
489;5;0;0;0;0;1;0;0;0;1;0;1;0;3;378.2551652
490;6;0;1;1;0;0;0;0;1;1;0;0;0;4;351.883708
491;5;1;0;1;0;0;0;0;0;1;0;0;0;3;378.2551652
492;3;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
493;6;0;0;0;2;0;1;1;0;0;1;0;0;5;350.1593899
494;6;0;0;1;0;0;0;1;1;0;0;0;0;3;378.2551652
495;1;0;0;1;0;1;0;0;0;0;1;0;0;3;378.2551652
496;6;0;0;0;0;1;0;0;1;1;0;0;0;3;378.2551652
497;4;0;1;0;0;1;0;0;0;0;0;1;0;3;378.2551652
498;4;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
499;2;0;0;0;0;0;0;0;0;1;0;0;1;2;372.338391
500;2;0;0;1;0;1;0;0;0;0;0;1;0;3;378.2551652
501;3;0;1;1;0;0;0;0;0;1;0;1;0;4;351.883708
502;6;0;1;1;0;0;0;1;0;1;0;0;0;4;351.883708
503;2;0;1;1;0;1;0;0;0;0;1;0;0;4;351.883708
504;4;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
505;2;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
506;6;0;0;1;0;0;0;1;0;1;0;0;0;3;378.2551652
507;3;0;0;0;1;0;0;0;1;0;1;0;0;3;378.2551652
508;3;0;0;0;0;0;0;0;0;0;1;0;0;1;401.2646889
509;5;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
510;4;0;0;1;1;0;0;0;1;1;0;0;0;4;351.883708
511;4;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
512;3;0;0;0;0;0;1;0;0;0;0;0;0;1;401.2646889
513;5;0;0;1;0;1;0;0;0;0;1;0;0;3;378.2551652
514;1;0;0;2;0;1;0;0;0;0;0;1;0;4;351.883708
515;4;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
516;4;0;0;0;0;0;1;0;0;0;0;1;0;2;372.338391
517;2;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
518;4;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
519;3;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
520;1;0;0;0;1;0;0;0;0;0;1;0;0;2;372.338391
521;3;0;1;0;1;0;0;0;0;0;1;0;0;3;378.2551652
522;2;2;0;1;0;0;0;0;0;1;0;0;0;4;351.883708
523;6;1;0;1;0;0;0;1;0;1;0;0;0;4;351.883708
524;3;0;0;0;0;1;0;0;2;0;0;1;0;4;351.883708
525;1;1;0;1;0;0;0;1;0;1;0;1;0;5;350.1593899
526;6;0;0;1;0;0;0;1;0;1;0;0;0;3;378.2551652
527;4;0;1;0;0;0;0;0;0;1;0;0;0;2;372.338391
528;6;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
529;4;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
530;1;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
531;6;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
532;6;1;0;1;0;0;0;1;0;1;0;0;0;4;351.883708
533;1;0;2;1;0;0;0;0;0;1;0;0;0;4;351.883708
534;4;0;0;0;0;0;0;0;0;0;1;0;0;1;401.2646889
535;4;0;1;0;1;0;0;0;1;1;1;0;0;5;350.1593899
536;3;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
537;2;0;1;1;0;0;0;1;0;1;0;0;0;4;351.883708
538;5;0;1;1;0;1;0;0;0;0;0;1;0;4;351.883708
539;6;0;0;1;0;0;0;1;0;1;0;0;0;3;378.2551652
540;2;0;0;0;1;0;0;0;0;0;0;0;0;1;401.2646889
541;5;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
542;4;0;0;0;0;0;0;0;0;1;1;0;1;3;378.2551652
543;2;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
544;4;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
545;5;0;0;1;0;0;0;1;0;1;0;0;0;3;378.2551652
546;5;0;2;0;1;0;0;0;0;1;0;0;0;4;351.883708
547;4;2;0;1;0;0;0;0;0;1;0;0;0;4;351.883708
548;5;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
549;5;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
550;2;0;0;0;0;0;0;0;1;0;1;0;1;3;378.2551652
551;3;0;0;1;0;0;0;0;0;1;0;0;0;2;372.338391
552;1;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
553;4;0;0;0;1;0;0;0;2;1;0;0;0;4;351.883708
554;1;0;0;0;1;0;0;0;2;1;0;0;0;4;351.883708
555;5;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
556;3;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
557;5;0;1;0;0;0;0;1;1;0;0;0;0;3;378.2551652
558;3;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
559;5;0;0;1;0;0;0;0;0;0;0;0;0;1;401.2646889
560;2;1;0;1;0;0;0;0;0;1;0;0;0;3;378.2551652
561;3;0;0;1;0;0;0;0;0;0;0;1;0;2;372.338391
562;4;0;0;1;0;0;0;2;0;1;0;0;0;4;351.883708
563;6;1;0;1;0;0;0;1;0;1;0;0;0;4;351.883708
564;4;0;0;0;1;0;0;0;0;0;0;0;1;2;372.338391
565;5;0;0;1;1;0;0;0;1;0;1;0;0;4;351.883708
566;5;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
567;5;1;0;1;0;0;0;1;0;1;0;0;0;4;351.883708
568;5;0;0;0;0;0;1;0;0;0;0;0;0;1;401.2646889
569;2;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
570;1;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
571;6;0;0;0;0;1;0;0;0;1;0;1;0;3;378.2551652
572;6;0;2;1;0;0;0;0;0;1;0;0;0;4;351.883708
573;4;0;0;0;0;0;1;0;0;0;0;0;0;1;401.2646889
574;5;0;0;1;0;0;0;0;0;0;0;0;0;1;401.2646889
575;3;0;1;1;0;0;0;0;0;1;0;0;0;3;378.2551652
576;3;0;1;1;0;0;0;0;0;1;0;0;0;3;378.2551652
577;4;0;1;0;1;0;0;0;1;1;0;0;0;4;351.883708
578;1;0;1;1;1;0;0;0;0;0;1;0;0;4;351.883708
579;1;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
580;6;0;0;1;1;0;0;0;0;0;0;0;1;3;378.2551652
581;6;2;0;1;0;0;0;0;0;1;0;0;0;4;351.883708
582;1;0;1;1;0;0;0;0;0;1;0;0;0;3;378.2551652
583;3;0;1;0;0;1;0;0;0;0;1;0;0;3;378.2551652
584;2;0;0;1;0;0;0;0;2;1;0;0;0;4;351.883708
585;5;0;0;0;1;0;0;0;0;2;1;0;0;4;351.883708
586;6;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
587;1;0;0;1;0;0;0;0;0;0;0;0;1;2;372.338391
588;4;0;0;1;0;0;0;0;0;1;0;1;0;3;378.2551652
589;6;0;1;0;0;0;0;0;0;1;1;0;0;3;378.2551652
590;5;0;0;1;1;0;0;0;1;0;1;0;0;4;351.883708
591;3;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
592;1;0;0;1;0;0;0;1;0;1;0;0;0;3;378.2551652
593;6;0;1;0;1;0;0;1;0;0;1;0;0;4;351.883708
594;6;0;0;1;0;0;0;2;0;1;0;0;0;4;351.883708
595;6;0;0;0;1;0;0;0;1;0;1;0;0;3;378.2551652
596;5;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
597;3;0;0;0;0;0;0;0;0;0;0;1;1;2;372.338391
598;1;0;2;0;1;0;0;0;0;1;0;0;0;4;351.883708
599;6;1;0;0;1;0;0;0;2;0;1;0;0;5;350.1593899
600;5;0;0;1;0;0;1;0;0;1;0;0;1;4;351.883708
601;1;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
602;1;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
603;2;0;0;0;0;0;1;0;0;0;0;0;0;1;401.2646889
604;3;0;0;0;1;0;0;0;0;0;1;0;0;2;372.338391
605;4;0;0;0;2;0;0;0;0;0;0;0;1;3;378.2551652
606;4;0;0;1;1;1;0;0;0;0;1;0;0;4;351.883708
607;3;0;0;0;0;0;0;0;0;0;1;0;0;1;401.2646889
608;3;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
609;4;0;1;0;1;0;0;0;1;1;0;0;0;4;351.883708
610;4;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
611;2;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
612;3;0;0;2;0;0;0;0;0;0;0;1;1;4;351.883708
613;4;0;0;0;0;0;0;1;0;1;0;0;0;2;372.338391
614;6;0;0;0;0;0;0;0;0;1;0;0;0;1;401.2646889
615;6;0;0;0;0;1;0;0;0;1;1;0;0;3;378.2551652
616;2;0;0;1;0;0;0;2;0;1;0;0;0;4;351.883708
617;5;0;0;0;0;1;0;0;0;1;0;0;1;3;378.2551652
618;5;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
619;5;1;0;1;0;0;0;1;0;1;0;0;0;4;351.883708
620;6;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
621;5;0;1;0;0;0;0;0;0;1;0;0;0;2;372.338391
622;6;0;1;1;0;0;0;2;0;1;0;0;0;5;350.1593899
623;1;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
624;6;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
625;1;0;0;1;0;1;0;0;0;0;0;1;0;3;378.2551652
626;4;0;0;0;0;0;1;0;0;0;0;1;0;2;372.338391
627;6;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
628;6;0;0;0;1;0;0;0;0;0;0;0;1;2;372.338391
629;2;2;0;1;0;0;0;0;0;1;0;0;0;4;351.883708
630;3;0;1;1;1;0;0;0;1;0;1;0;0;5;350.1593899
631;6;0;0;0;0;0;0;0;0;0;1;0;0;1;401.2646889
632;5;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
633;3;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
634;5;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
635;6;0;0;1;0;0;0;0;0;0;0;1;0;2;372.338391
636;5;0;1;0;0;1;0;0;0;0;1;0;0;3;378.2551652
637;1;0;0;1;0;1;0;0;0;0;1;0;0;3;378.2551652
638;5;0;0;1;1;0;0;0;1;0;1;0;0;4;351.883708
639;2;0;0;1;0;0;0;0;0;0;0;0;0;1;401.2646889
640;3;0;2;0;1;0;0;0;0;0;1;0;0;4;351.883708
641;4;0;0;0;1;0;0;0;0;0;0;0;0;1;401.2646889
642;5;0;0;0;1;0;0;0;0;0;0;0;0;1;401.2646889
643;3;0;0;1;0;0;0;0;0;0;0;1;0;2;372.338391
644;1;0;0;1;0;0;0;0;0;0;0;1;0;2;372.338391
645;6;0;0;1;0;0;0;0;1;1;0;0;0;3;378.2551652
646;5;0;0;0;1;0;0;0;1;0;1;0;0;3;378.2551652
647;4;0;0;0;0;1;0;1;0;1;0;1;0;4;351.883708
648;6;2;0;1;0;0;0;0;0;1;0;0;0;4;351.883708
649;6;0;0;0;1;0;0;1;0;2;1;0;0;5;350.1593899
650;6;0;1;0;0;0;0;0;1;1;0;0;0;3;378.2551652
651;5;0;0;1;0;0;0;0;0;1;0;0;0;2;372.338391
652;5;1;0;1;0;0;0;0;0;1;0;0;0;3;378.2551652
653;2;2;0;1;0;0;0;0;0;1;0;0;0;4;351.883708
654;2;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
655;3;0;0;1;0;0;0;2;0;1;0;0;0;4;351.883708
656;6;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
657;2;1;0;1;0;0;0;1;0;1;0;0;1;5;350.1593899
658;4;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
659;6;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
660;6;0;0;1;0;0;0;1;0;1;0;0;1;4;351.883708
661;3;0;0;0;0;1;0;0;0;0;1;0;0;2;372.338391
662;3;0;0;0;0;0;0;0;0;1;0;0;0;1;401.2646889
663;2;0;1;0;1;0;0;0;0;0;0;0;0;2;372.338391
664;6;0;0;1;1;0;0;0;0;0;1;0;0;3;378.2551652
665;2;0;0;0;0;0;0;0;0;1;0;1;0;2;372.338391
666;5;0;0;1;0;0;1;0;0;0;0;1;0;3;378.2551652
667;2;1;0;1;0;0;0;1;0;1;0;0;0;4;351.883708
668;1;0;0;0;1;0;0;0;0;0;0;0;0;1;401.2646889
669;5;0;0;1;0;1;0;0;1;0;1;0;0;4;351.883708
670;3;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
671;3;0;0;0;0;0;1;0;0;0;0;0;0;1;401.2646889
672;5;0;1;0;1;0;0;0;0;0;1;0;0;3;378.2551652
673;5;0;0;1;0;0;0;1;0;1;0;0;0;3;378.2551652
674;1;0;0;0;0;0;1;0;1;0;1;1;0;4;351.883708
675;5;0;0;0;0;0;0;0;1;0;1;0;0;2;372.338391
676;3;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
677;4;0;0;0;1;0;0;0;0;0;1;0;0;2;372.338391
678;1;1;0;1;0;0;0;0;0;1;0;0;0;3;378.2551652
679;5;0;0;1;0;0;0;1;1;1;0;0;0;4;351.883708
680;3;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
681;4;0;0;1;1;0;0;0;0;0;0;1;0;3;378.2551652
682;3;0;0;1;1;0;0;0;0;0;1;0;0;3;378.2551652
683;3;0;0;1;0;1;0;0;0;1;0;1;0;4;351.883708
684;1;0;1;1;0;0;0;0;1;1;0;0;0;4;351.883708
685;3;0;0;1;0;0;0;0;0;1;0;0;0;2;372.338391
686;1;0;0;0;0;1;0;0;0;1;0;1;0;3;378.2551652
687;3;0;0;1;0;0;0;0;0;1;0;1;0;3;378.2551652
688;6;0;2;0;1;0;0;0;0;0;1;0;0;4;351.883708
689;3;0;0;0;0;0;1;0;0;0;0;1;0;2;372.338391
690;6;0;0;1;0;0;0;0;0;1;0;0;1;3;378.2551652
691;2;0;0;1;0;1;0;0;1;1;0;0;0;4;351.883708
692;4;1;1;1;0;0;0;1;0;1;0;0;0;5;350.1593899
693;1;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
694;1;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
695;4;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
696;4;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
697;5;0;1;0;0;0;0;0;0;0;0;0;1;2;372.338391
698;3;0;0;0;1;0;0;0;1;0;1;0;0;3;378.2551652
699;4;0;2;0;1;0;0;0;0;0;1;0;0;4;351.883708
700;5;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
701;2;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
702;3;1;0;1;0;0;0;1;0;1;0;0;0;4;351.883708
703;5;0;2;0;0;1;0;0;0;0;1;0;0;4;351.883708
704;4;0;1;1;0;0;0;1;0;1;0;0;0;4;351.883708
705;5;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
706;4;0;0;0;1;0;0;0;2;1;0;0;0;4;351.883708
707;1;0;0;1;0;0;0;0;1;1;0;0;0;3;378.2551652
708;3;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
709;4;0;0;0;0;0;0;0;0;0;1;0;0;1;401.2646889
710;2;0;1;0;0;0;0;0;1;0;0;0;0;2;372.338391
711;5;0;0;1;0;0;0;0;0;1;0;0;0;2;372.338391
712;5;1;1;1;0;0;0;0;0;1;0;0;0;4;351.883708
713;3;1;0;1;0;0;0;0;1;1;0;1;0;5;350.1593899
714;5;0;1;0;0;0;0;0;0;0;0;0;0;1;401.2646889
715;5;0;0;0;0;0;0;0;1;0;0;0;0;1;401.2646889
716;5;1;0;1;0;0;0;0;0;1;0;0;0;3;378.2551652
717;4;0;0;1;0;0;0;0;0;1;0;0;0;2;372.338391
718;3;0;0;0;0;0;0;0;0;1;0;0;0;1;401.2646889
719;1;1;0;1;0;0;0;0;0;1;0;0;0;3;378.2551652
720;4;2;0;1;0;0;0;0;0;1;0;0;0;4;351.883708
721;3;0;0;0;0;0;0;0;0;0;1;0;1;2;372.338391
722;6;0;0;0;1;0;1;0;0;0;0;0;0;2;372.338391
723;3;0;0;1;0;0;0;2;0;1;0;0;0;4;351.883708
724;5;0;0;1;0;1;0;0;0;1;0;1;0;4;351.883708
725;4;0;0;1;0;1;0;0;0;0;1;0;0;3;378.2551652
726;1;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
727;1;0;0;0;0;1;0;0;0;1;0;1;0;3;378.2551652
728;5;1;0;1;0;0;0;1;0;1;0;0;0;4;351.883708
729;3;0;1;0;1;0;0;0;0;1;1;0;0;4;351.883708
730;6;0;3;1;0;0;0;0;0;1;0;0;0;5;350.1593899
731;6;0;0;0;0;0;1;0;0;0;0;0;0;1;401.2646889
732;5;0;0;1;0;1;0;0;0;0;0;1;0;3;378.2551652
733;6;0;0;0;0;0;0;0;0;0;0;1;0;1;401.2646889
734;2;2;0;1;0;0;0;0;0;1;0;0;0;4;351.883708
735;4;0;0;1;1;0;0;0;0;1;1;0;0;4;351.883708
736;3;0;0;0;0;0;1;0;0;0;0;0;1;2;372.338391
737;6;1;1;0;1;0;0;0;0;0;1;0;0;4;351.883708
738;5;0;0;0;1;0;0;0;1;1;0;0;0;3;378.2551652
739;6;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
740;3;0;0;0;0;1;0;0;0;0;1;0;0;2;372.338391
741;2;0;0;0;0;0;1;0;1;0;0;1;0;3;378.2551652
742;6;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
743;6;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
744;4;0;0;0;0;0;1;0;0;0;0;1;0;2;372.338391
745;3;0;0;0;0;1;0;0;0;0;1;0;0;2;372.338391
746;5;2;0;1;0;0;0;1;0;1;0;0;0;5;350.1593899
747;1;0;0;0;0;1;0;0;0;0;0;1;0;2;372.338391
748;2;0;0;2;0;0;0;0;0;0;0;1;0;3;378.2551652
749;2;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
750;6;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
751;4;0;0;0;0;0;0;0;0;0;0;0;1;1;401.2646889
752;4;0;1;0;0;1;0;0;0;0;1;0;0;3;378.2551652
753;3;0;0;0;0;1;0;0;0;0;0;1;1;3;350.474525
754;1;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
755;6;0;0;0;1;0;0;0;3;0;1;0;0;5;300.0748022
756;4;0;0;0;0;0;0;0;0;1;0;0;0;1;339.9882421
757;6;0;0;1;0;0;0;0;1;0;1;0;0;3;350.474525
758;1;0;0;1;0;0;0;0;0;0;0;0;1;2;352.9771458
759;3;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
760;1;0;0;1;0;0;0;1;0;1;0;0;0;3;350.474525
761;1;0;1;0;1;0;0;0;1;1;0;0;0;4;340.7154621
762;5;1;0;1;0;0;1;0;0;1;0;0;1;5;300.0748022
763;3;0;0;1;0;0;0;1;1;1;0;0;0;4;340.7154621
764;4;0;0;0;0;0;1;0;0;1;0;0;1;3;350.474525
765;1;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
766;2;0;0;0;0;0;0;0;0;0;1;0;0;1;339.9882421
767;2;0;0;0;0;1;0;0;1;0;0;1;0;3;350.474525
768;4;0;0;0;0;0;0;0;0;0;1;0;0;1;339.9882421
769;4;0;0;0;0;0;1;0;0;0;0;0;1;2;352.9771458
770;3;0;0;0;0;1;0;0;1;0;0;1;0;3;350.474525
771;2;0;1;0;1;0;0;0;1;0;1;0;0;4;340.7154621
772;4;0;0;1;0;0;0;1;0;1;0;0;1;4;340.7154621
773;4;0;0;0;1;0;0;1;0;1;1;0;0;4;340.7154621
774;3;0;0;0;0;0;0;0;0;0;0;0;1;1;339.9882421
775;3;0;0;0;0;1;0;0;0;1;0;1;0;3;350.474525
776;2;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
777;2;0;0;0;1;0;0;0;2;0;0;0;0;3;350.474525
778;4;0;0;0;0;0;0;0;0;0;0;1;0;1;339.9882421
779;1;0;0;0;0;1;0;0;0;0;0;1;0;2;352.9771458
780;1;1;0;1;0;0;0;1;0;1;0;0;0;4;340.7154621
